,日期,时间,河名,站号,站名,水位,水势,比昨日</br>+涨-落,流量,设防</br>水位,警戒</br>水位,最高</br>水位
3138,2020-07-03,08:00,长江,60803000,武隆,186.93,4,-4.99,8050,--,--,--
3139,2020-07-03,08:00,汉江,61801300,安康,236.87,6,-0.01,879,--,--,259.26
3140,2020-07-03,08:00,长江,60107300,宜昌,50.16,4,0.51,35600,52.00,53.00,55.92
3141,2020-07-03,08:00,汉江,61801700,白河,173.70,4,0.39,1400,--,187.00,196.63
3142,2020-07-03,08:00,长江,60107400,枝城,46.30,4,0.50,39100,48.00,49.00,50.75
3143,2020-07-03,08:00,汉江,61802800,黄家港,89.28,5,0.44,1280,--,--,96.45
3144,2020-07-03,08:00,长江,60108300,沙市,41.42,4,0.55,34200,42.00,43.00,45.22
3145,2020-07-03,08:00,汉江,61803400,襄阳,64.81,5,0.04,,65.50,67.00,71.71
3146,2020-07-03,08:00,长江,60110500,监利,35.11,5,0.40,31900,34.50,35.50,38.31
3147,2020-07-03,08:00,汉江,61803500,宜城,52.47,6,0.38,,56.50,57.50,61.45
3148,2020-07-03,08:00,长江,60111200,莲花塘,31.85,4,0.25,,--,32.50,35.80
3149,2020-07-03,08:00,汉江,61804110,皇庄,43.22,6,0.00,2490,47.00,48.00,52.30
3150,2020-07-03,08:00,长江,60111300,螺山,30.96,5,0.33,44400,31.00,32.00,34.95
3151,2020-07-03,08:00,汉江,61804210,沙洋,38.21,4,-0.07,,40.80,41.80,44.50
3152,2020-07-03,08:00,长江,60112200,汉口,25.73,5,0.33,47800,25.00,27.30,29.73
3153,2020-07-03,08:00,汉江,61804400,岳口,31.91,4,-0.27,,36.90,37.90,40.62
3154,2020-07-03,08:00,长江,60112900,黄石,22.27,5,0.37,,22.80,24.50,26.39
3155,2020-07-03,08:00,汉江,61804600,仙桃,29.81,6,-0.17,2820,34.10,35.10,36.24
3156,2020-07-03,08:00,长江,60113205,码头镇,19.83,5,0.31,,20.50,21.50,24.04
3157,2020-07-03,08:00,汉江,61804710,汉川,27.63,5,0.15,,28.00,29.00,32.09
3158,2020-07-03,08:00,长江,60113400,九江,18.87,6,0.27,52400,19.50,20.00,23.03
3159,2020-07-03,08:00,汉江,61802700,丹江口水库,159.89,5,0.03,1950(入)<br>1940(出),--,--,--
3160,2020-07-03,08:00,长江,60106980,三峡水库,148.83,5,2.37,41000(入)<br>34400(出),--,--,--
3161,2020-07-03,08:00,清江,61002791,水布垭,392.63,5,1.14,1550(入)<br>1100(出),--,--,--
3162,2020-07-03,08:00,洞庭湖,61512000,城陵矶,32.00,4,0.25,16100,--,32.50,35.94
3163,2020-07-03,08:00,清江,61003101,隔河岩,193.27,4,0.06,1750(入)<br>2250(出),--,--,--
3164,2020-07-03,08:00,鄱阳湖,62601600,湖口,18.31,4,0.28,2910,--,19.50,22.59
3165,2020-07-03,08:00,沮漳河,60908000,河溶,45.23,5,2.00,487,47.50,48.50,50.49
3166,2020-07-03,08:00,湘江,61102000,湘潭,32.85,6,0.15,2800,--,38.00,41.95
3167,2020-07-03,08:00,东荆河,62213000,潜江,33.24,5,-0.25,322,38.40,39.70,42.09
3168,2020-07-03,08:00,资水,61202100,桃江,34.17,5,0.94,1120,--,39.20,44.44
3169,2020-07-03,08:00,汉北河,62206900,天门,29.01,5,1.33,442,28.30,29.30,31.35
3170,2020-07-03,08:00,沅水,61302800,桃源,39.00,5,0.87,8900,--,42.50,47.37
3171,2020-07-03,08:00,大富水,62209400,应城,27.56,5,0.85,286,27.50,29.00,33.01
3172,2020-07-03,08:00,澧水,61400900,石门,54.98,4,2.29,3700,--,58.50,62.66
3173,2020-07-03,08:00,环水,62205600,花园,32.60,6,-0.03,62.6,--,37.50,39.95
3174,2020-07-03,08:00,松滋河,61500300,新江口,43.57,4,0.76,3800,43.00,44.00,46.18
3175,2020-07-03,08:00,环水,62205800,孝感,26.73,5,0.13,,26.50,27.50,32.28
3176,2020-07-03,08:00,松滋河,61501200,沙道观,43.34,6,0.73,1300,43.00,44.00,45.51
3177,2020-07-03,08:00,府河,62201400,隔蒲潭,26.87,6,0.10,426,29.50,30.50,33.57
3178,2020-07-03,08:00,藕池河,61502200,管家铺,37.12,5,0.38,2170,37.50,38.50,40.28
3179,2020-07-03,08:00,府澴河,62201800,卧龙潭,26.17,5,0.08,,26.50,27.00,31.19
3180,2020-07-03,08:00,藕池河,61501800,康家岗,37.12,5,0.36,58.4,37.50,38.50,40.44
3181,2020-07-03,08:00,富水,61607000,阳新,20.50,5,0.37,,20.00,21.50,23.69
3182,2020-07-03,08:00,虎渡河,61501500,弥陀寺,41.38,4,0.59,1050,42.00,43.00,44.90
3183,2020-07-03,08:00,滠水,61609400,黄陂,25.34,6,0.35,,25.00,26.00,29.31
3184,2020-07-03,08:00,长湖,61014500,长湖,32.14,5,0.26,,31.50,32.50,33.46
3185,2020-07-03,08:00,倒水,61610600,李家集,26.40,6,1.72,,26.30,28.00,30.76
3186,2020-07-03,08:00,洪湖,61018000,挖沟咀,25.50,5,0.10,,25.80,26.20,27.46
3187,2020-07-03,08:00,举水,61612400,柳子港,26.82,6,2.32,700,28.00,29.00,33.58
3188,2020-07-03,08:00,刁汊湖,62210820,余家咀,24.83,5,0.65,,25.00,25.70,--
3189,2020-07-03,08:00,巴水,61615600,马家潭,23.88,4,1.16,1240,--,--,--
3190,2020-07-03,08:00,斧头湖,61714000,三洲,21.89,5,0.22,,21.50,22.80,24.59
3191,2020-07-03,08:00,蕲水,61619600,西河驿,21.61,5,0.49,94.5,--,--,--
3192,2020-07-03,09:00,长江,60105400,寸滩,171.69,4,-2.61,25100,--,--,--
3193,2020-07-03,09:00,梁子湖,61602600,梁子镇,18.73,6,0.15,,19.00,20.50,21.49
3194,2020-07-03,09:00,长江,60803000,武隆,186.70,4,-5.34,7910,--,--,--
3195,2020-07-03,09:00,汉江,61801300,安康,236.86,4,-0.02,872,--,--,259.26
3196,2020-07-03,09:00,长江,60107300,宜昌,50.12,4,0.34,35500,52.00,53.00,55.92
3197,2020-07-03,09:00,汉江,61801700,白河,173.61,4,0.37,1350,--,187.00,196.63
3198,2020-07-03,09:00,长江,60107400,枝城,46.27,4,0.46,38800,48.00,49.00,50.75
3199,2020-07-03,09:00,汉江,61802800,黄家港,89.39,5,0.42,1400,--,--,96.45
3200,2020-07-03,09:00,长江,60108300,沙市,41.43,5,0.53,34300,42.00,43.00,45.22
3201,2020-07-03,09:00,汉江,61803400,襄阳,64.82,5,0.02,,65.50,67.00,71.71
3202,2020-07-03,09:00,长江,60110500,监利,35.12,5,0.40,31800,34.50,35.50,38.31
3203,2020-07-03,09:00,汉江,61803500,宜城,52.47,6,0.39,,56.50,57.50,61.45
3204,2020-07-03,09:00,长江,60111200,莲花塘,31.96,5,0.28,,--,32.50,35.80
3205,2020-07-03,09:00,汉江,61804110,皇庄,43.22,6,-0.01,2490,47.00,48.00,52.30
3206,2020-07-03,09:00,长江,60111300,螺山,30.97,5,0.30,44400,31.00,32.00,34.95
3207,2020-07-03,09:00,汉江,61804210,沙洋,38.22,5,-0.06,,40.80,41.80,44.50
3208,2020-07-03,09:00,长江,60112200,汉口,25.74,5,0.34,47900,25.00,27.30,29.73
3209,2020-07-03,09:00,汉江,61804400,岳口,31.91,6,-0.23,,36.90,37.90,40.62
3210,2020-07-03,09:00,长江,60112900,黄石,22.28,5,0.37,,22.80,24.50,26.39
3211,2020-07-03,09:00,汉江,61804600,仙桃,29.80,4,-0.20,2810,34.10,35.10,36.24
3212,2020-07-03,09:00,长江,60113205,码头镇,19.86,5,0.33,,20.50,21.50,24.04
3213,2020-07-03,09:00,汉江,61804710,汉川,27.63,6,0.16,,28.00,29.00,32.09
3214,2020-07-03,09:00,长江,60113400,九江,18.90,5,0.29,52500,19.50,20.00,23.03
3215,2020-07-03,09:00,汉江,61802700,丹江口水库,159.89,6,0.02,1940(出),--,--,--
3216,2020-07-03,09:00,长江,60106980,三峡水库,148.89,5,2.40,34800(出),--,--,--
3217,2020-07-03,09:00,清江,61002791,水布垭,392.65,5,1.15,,--,--,--
3218,2020-07-03,09:00,洞庭湖,61512000,城陵矶,32.08,5,0.27,15300,--,32.50,35.94
3219,2020-07-03,09:00,清江,61003101,隔河岩,,,0.00,,--,--,--
3220,2020-07-03,09:00,鄱阳湖,62601600,湖口,18.34,5,0.29,2930,--,19.50,22.59
3221,2020-07-03,09:00,沮漳河,60908000,河溶,45.27,5,2.04,491,47.50,48.50,50.49
3222,2020-07-03,09:00,湘江,61102000,湘潭,32.87,,0.17,,--,38.00,41.95
3223,2020-07-03,09:00,东荆河,62213000,潜江,33.24,6,-0.23,322,38.40,39.70,42.09
3224,2020-07-03,09:00,资水,61202100,桃江,34.23,6,34.23,1160,--,39.20,44.44
3225,2020-07-03,09:00,汉北河,62206900,天门,29.03,5,1.31,285,28.30,29.30,31.35
3226,2020-07-03,09:00,沅水,61302800,桃源,39.05,5,0.78,8980,--,42.50,47.37
3227,2020-07-03,09:00,大富水,62209400,应城,27.57,5,0.83,,27.50,29.00,33.01
3228,2020-07-03,09:00,澧水,61400900,石门,54.77,4,1.99,3430,--,58.50,62.66
3229,2020-07-03,09:00,环水,62205600,花园,32.60,6,-0.02,62.6,--,37.50,39.95
3230,2020-07-03,09:00,松滋河,61500300,新江口,43.57,6,0.73,3790,43.00,44.00,46.18
3231,2020-07-03,09:00,环水,62205800,孝感,26.73,6,0.14,,26.50,27.50,32.28
3232,2020-07-03,09:00,松滋河,61501200,沙道观,43.33,4,0.71,1300,43.00,44.00,45.51
3233,2020-07-03,09:00,府河,62201400,隔蒲潭,26.87,6,0.11,426,29.50,30.50,33.57
3234,2020-07-03,09:00,藕池河,61502200,管家铺,37.12,6,0.36,2090,37.50,38.50,40.28
3235,2020-07-03,09:00,府澴河,62201800,卧龙潭,26.18,5,0.10,,26.50,27.00,31.19
3236,2020-07-03,09:00,藕池河,61501800,康家岗,37.13,5,0.36,87.5,37.50,38.50,40.44
3237,2020-07-03,09:00,富水,61607000,阳新,20.54,5,0.40,,20.00,21.50,23.69
3238,2020-07-03,09:00,虎渡河,61501500,弥陀寺,41.38,6,0.55,1050,42.00,43.00,44.90
3239,2020-07-03,09:00,滠水,61609400,黄陂,25.33,6,0.33,,25.00,26.00,29.31
3240,2020-07-03,09:00,长湖,61014500,长湖,32.14,5,0.26,,31.50,32.50,33.46
3241,2020-07-03,09:00,倒水,61610600,李家集,26.37,4,1.67,,26.30,28.00,30.76
3242,2020-07-03,09:00,洪湖,61018000,挖沟咀,25.50,6,0.11,,25.80,26.20,27.46
3243,2020-07-03,09:00,举水,61612400,柳子港,26.88,6,2.38,717,28.00,29.00,33.58
3244,2020-07-03,09:00,刁汊湖,62210820,余家咀,24.85,5,0.67,,25.00,25.70,--
3245,2020-07-03,09:00,巴水,61615600,马家潭,23.81,4,1.09,1420,--,--,--
3246,2020-07-03,09:00,斧头湖,61714000,三洲,21.89,6,0.22,,21.50,22.80,24.59
3247,2020-07-03,09:00,蕲水,61619600,西河驿,21.63,5,0.50,94.7,--,--,--
3248,2020-07-03,10:00,长江,60105400,寸滩,171.63,4,-2.77,24800,--,--,--
3249,2020-07-03,10:00,梁子湖,61602600,梁子镇,18.74,5,0.16,,19.00,20.50,21.49
3250,2020-07-03,10:00,长江,60803000,武隆,186.25,4,-5.79,7630,--,--,--
3251,2020-07-03,10:00,汉江,61801300,安康,236.87,5,-0.01,879,--,--,259.26
3252,2020-07-03,10:00,长江,60107300,宜昌,50.15,5,0.19,35600,52.00,53.00,55.92
3253,2020-07-03,10:00,汉江,61801700,白河,173.61,6,0.31,1350,--,187.00,196.63
3254,2020-07-03,10:00,长江,60107400,枝城,46.23,4,0.38,38600,48.00,49.00,50.75
3255,2020-07-03,10:00,汉江,61802800,黄家港,89.45,5,0.38,1470,--,--,96.45
3256,2020-07-03,10:00,长江,60108300,沙市,41.43,6,0.51,34300,42.00,43.00,45.22
3257,2020-07-03,10:00,汉江,61803400,襄阳,64.83,5,0.03,,65.50,67.00,71.71
3258,2020-07-03,10:00,长江,60110500,监利,35.12,6,0.39,31900,34.50,35.50,38.31
3259,2020-07-03,10:00,汉江,61803500,宜城,52.48,5,0.42,,56.50,57.50,61.45
3260,2020-07-03,10:00,长江,60111200,莲花塘,31.99,5,0.30,,--,32.50,35.80
3261,2020-07-03,10:00,汉江,61804110,皇庄,43.23,5,0.00,2500,47.00,48.00,52.30
3262,2020-07-03,10:00,长江,60111300,螺山,30.98,5,0.31,44700,31.00,32.00,34.95
3263,2020-07-03,10:00,汉江,61804210,沙洋,38.23,5,-0.05,,40.80,41.80,44.50
3264,2020-07-03,10:00,长江,60112200,汉口,25.76,5,0.34,48000,25.00,27.30,29.73
3265,2020-07-03,10:00,汉江,61804400,岳口,31.89,4,-0.27,,36.90,37.90,40.62
3266,2020-07-03,10:00,长江,60112900,黄石,22.29,5,0.35,,22.80,24.50,26.39
3267,2020-07-03,10:00,汉江,61804600,仙桃,29.80,6,-0.19,2810,34.10,35.10,36.24
3268,2020-07-03,10:00,长江,60113205,码头镇,19.85,4,0.31,,20.50,21.50,24.04
3269,2020-07-03,10:00,汉江,61804710,汉川,27.64,5,0.18,,28.00,29.00,32.09
3270,2020-07-03,10:00,长江,60113400,九江,18.90,6,0.26,52500,19.50,20.00,23.03
3271,2020-07-03,10:00,汉江,61802700,丹江口水库,159.89,6,0.02,1950(出),--,--,--
3272,2020-07-03,10:00,长江,60106980,三峡水库,148.92,5,2.35,34800(出),--,--,--
3273,2020-07-03,10:00,清江,61002791,水布垭,392.64,5,1.11,,--,--,--
3274,2020-07-03,10:00,洞庭湖,61512000,城陵矶,32.11,5,0.30,15300,--,32.50,35.94
3275,2020-07-03,10:00,清江,61003101,隔河岩,,,0.00,,--,--,--
3276,2020-07-03,10:00,鄱阳湖,62601600,湖口,18.33,4,0.28,2950,--,19.50,22.59
3277,2020-07-03,10:00,沮漳河,60908000,河溶,45.31,5,2.07,495,47.50,48.50,50.49
3278,2020-07-03,10:00,湘江,61102000,湘潭,32.89,,0.19,,--,38.00,41.95
3279,2020-07-03,10:00,东荆河,62213000,潜江,33.24,6,-0.25,322,38.40,39.70,42.09
3280,2020-07-03,10:00,资水,61202100,桃江,34.28,5,1.08,1190,--,39.20,44.44
3281,2020-07-03,10:00,汉北河,62206900,天门,29.04,5,1.27,286,28.30,29.30,31.35
3282,2020-07-03,10:00,沅水,61302800,桃源,39.23,5,0.98,9250,--,42.50,47.37
3283,2020-07-03,10:00,大富水,62209400,应城,27.58,5,0.84,,27.50,29.00,33.01
3284,2020-07-03,10:00,澧水,61400900,石门,54.52,4,1.71,3100,--,58.50,62.66
3285,2020-07-03,10:00,环水,62205600,花园,32.61,5,0.01,64.0,--,37.50,39.95
3286,2020-07-03,10:00,松滋河,61500300,新江口,43.55,4,0.69,3770,43.00,44.00,46.18
3287,2020-07-03,10:00,环水,62205800,孝感,26.74,5,0.17,,26.50,27.50,32.28
3288,2020-07-03,10:00,松滋河,61501200,沙道观,43.32,4,0.68,1300,43.00,44.00,45.51
3289,2020-07-03,10:00,府河,62201400,隔蒲潭,26.88,5,0.13,428,29.50,30.50,33.57
3290,2020-07-03,10:00,藕池河,61502200,管家铺,37.13,5,0.35,2090,37.50,38.50,40.28
3291,2020-07-03,10:00,府澴河,62201800,卧龙潭,26.18,6,0.12,,26.50,27.00,31.19
3292,2020-07-03,10:00,藕池河,61501800,康家岗,37.14,5,0.35,87.6,37.50,38.50,40.44
3293,2020-07-03,10:00,富水,61607000,阳新,20.56,5,0.40,,20.00,21.50,23.69
3294,2020-07-03,10:00,虎渡河,61501500,弥陀寺,41.38,6,0.55,988,42.00,43.00,44.90
3295,2020-07-03,10:00,滠水,61609400,黄陂,25.34,6,0.35,,25.00,26.00,29.31
3296,2020-07-03,10:00,长湖,61014500,长湖,32.15,5,0.27,,31.50,32.50,33.46
3297,2020-07-03,10:00,倒水,61610600,李家集,26.33,6,1.66,,26.30,28.00,30.76
3298,2020-07-03,10:00,洪湖,61018000,挖沟咀,25.50,6,0.10,,25.80,26.20,27.46
3299,2020-07-03,10:00,举水,61612400,柳子港,26.92,5,2.43,728,28.00,29.00,33.58
3300,2020-07-03,10:00,刁汊湖,62210820,余家咀,24.87,5,0.65,,25.00,25.70,--
3301,2020-07-03,10:00,巴水,61615600,马家潭,23.78,4,1.03,1400,--,--,--
3302,2020-07-03,10:00,斧头湖,61714000,三洲,21.91,5,0.23,,21.50,22.80,24.59
3303,2020-07-03,10:00,蕲水,61619600,西河驿,21.66,5,0.52,95.1,--,--,--
3304,2020-07-03,11:00,长江,60105400,寸滩,171.51,4,-2.90,24300,--,--,--
3305,2020-07-03,11:00,梁子湖,61602600,梁子镇,18.75,5,0.17,,19.00,20.50,21.49
3306,2020-07-03,11:00,长江,60803000,武隆,185.53,4,-6.27,7200,--,--,--
3307,2020-07-03,11:00,汉江,61801300,安康,236.87,6,-0.03,879,--,--,259.26
3308,2020-07-03,11:00,长江,60107300,宜昌,50.18,5,0.09,35700,52.00,53.00,55.92
3309,2020-07-03,11:00,汉江,61801700,白河,173.53,4,0.35,1310,--,187.00,196.63
3310,2020-07-03,11:00,长江,60107400,枝城,46.21,4,0.28,38000,48.00,49.00,50.75
3311,2020-07-03,11:00,汉江,61802800,黄家港,89.50,5,0.30,1520,--,--,96.45
3312,2020-07-03,11:00,长江,60108300,沙市,41.40,4,0.48,33900,42.00,43.00,45.22
3313,2020-07-03,11:00,汉江,61803400,襄阳,64.82,4,0.01,,65.50,67.00,71.71
3314,2020-07-03,11:00,长江,60110500,监利,35.13,5,0.38,32000,34.50,35.50,38.31
3315,2020-07-03,11:00,汉江,61803500,宜城,52.48,6,0.43,,56.50,57.50,61.45
3316,2020-07-03,11:00,长江,60111200,莲花塘,32.05,5,0.39,,--,32.50,35.80
3317,2020-07-03,11:00,汉江,61804110,皇庄,43.23,6,-0.01,2500,47.00,48.00,52.30
3318,2020-07-03,11:00,长江,60111300,螺山,30.98,6,0.28,45200,31.00,32.00,34.95
3319,2020-07-03,11:00,汉江,61804210,沙洋,38.24,5,-0.03,,40.80,41.80,44.50
3320,2020-07-03,11:00,长江,60112200,汉口,25.77,5,0.35,48100,25.00,27.30,29.73
3321,2020-07-03,11:00,汉江,61804400,岳口,31.89,6,-0.25,,36.90,37.90,40.62
3322,2020-07-03,11:00,长江,60112900,黄石,22.30,5,0.36,,22.80,24.50,26.39
3323,2020-07-03,11:00,汉江,61804600,仙桃,29.80,6,-0.17,2810,34.10,35.10,36.24
3324,2020-07-03,11:00,长江,60113205,码头镇,19.88,5,0.33,,20.50,21.50,24.04
3325,2020-07-03,11:00,汉江,61804710,汉川,27.65,5,0.17,,28.00,29.00,32.09
3326,2020-07-03,11:00,长江,60113400,九江,18.90,6,0.25,52500,19.50,20.00,23.03
3327,2020-07-03,11:00,汉江,61802700,丹江口水库,159.89,6,0.03,1930(出),--,--,--
3328,2020-07-03,11:00,长江,60106980,三峡水库,148.96,5,2.31,34900(出),--,--,--
3329,2020-07-03,11:00,清江,61002791,水布垭,392.66,5,1.07,,--,--,--
3330,2020-07-03,11:00,洞庭湖,61512000,城陵矶,32.13,5,0.33,15200,--,32.50,35.94
3331,2020-07-03,11:00,清江,61003101,隔河岩,,,0.00,,--,--,--
3332,2020-07-03,11:00,鄱阳湖,62601600,湖口,18.34,5,0.26,2930,--,19.50,22.59
3333,2020-07-03,11:00,沮漳河,60908000,河溶,45.34,5,2.08,497,47.50,48.50,50.49
3334,2020-07-03,11:00,湘江,61102000,湘潭,32.92,,0.22,,--,38.00,41.95
3335,2020-07-03,11:00,东荆河,62213000,潜江,33.23,4,-0.27,322,38.40,39.70,42.09
3336,2020-07-03,11:00,资水,61202100,桃江,34.29,5,1.20,1200,--,39.20,44.44
3337,2020-07-03,11:00,汉北河,62206900,天门,29.05,5,1.20,286,28.30,29.30,31.35
3338,2020-07-03,11:00,沅水,61302800,桃源,39.33,4,1.00,9410,--,42.50,47.37
3339,2020-07-03,11:00,大富水,62209400,应城,27.59,5,0.85,192,27.50,29.00,33.01
3340,2020-07-03,11:00,澧水,61400900,石门,54.05,4,0.81,2510,--,58.50,62.66
3341,2020-07-03,11:00,环水,62205600,花园,32.61,6,0.01,64.0,--,37.50,39.95
3342,2020-07-03,11:00,松滋河,61500300,新江口,43.53,4,0.64,3760,43.00,44.00,46.18
3343,2020-07-03,11:00,环水,62205800,孝感,26.75,5,0.19,,26.50,27.50,32.28
3344,2020-07-03,11:00,松滋河,61501200,沙道观,43.31,4,0.64,1290,43.00,44.00,45.51
3345,2020-07-03,11:00,府河,62201400,隔蒲潭,26.90,5,0.14,431,29.50,30.50,33.57
3346,2020-07-03,11:00,藕池河,61502200,管家铺,37.13,6,0.34,2090,37.50,38.50,40.28
3347,2020-07-03,11:00,府澴河,62201800,卧龙潭,26.18,6,0.11,,26.50,27.00,31.19
3348,2020-07-03,11:00,藕池河,61501800,康家岗,37.14,6,0.34,87.6,37.50,38.50,40.44
3349,2020-07-03,11:00,富水,61607000,阳新,20.58,5,0.41,,20.00,21.50,23.69
3350,2020-07-03,11:00,虎渡河,61501500,弥陀寺,41.37,4,0.53,986,42.00,43.00,44.90
3351,2020-07-03,11:00,滠水,61609400,黄陂,25.36,6,0.36,,25.00,26.00,29.31
3352,2020-07-03,11:00,长湖,61014500,长湖,32.17,5,0.29,,31.50,32.50,33.46
3353,2020-07-03,11:00,倒水,61610600,李家集,26.28,4,1.59,,26.30,28.00,30.76
3354,2020-07-03,11:00,洪湖,61018000,挖沟咀,25.51,5,0.06,,25.80,26.20,27.46
3355,2020-07-03,11:00,举水,61612400,柳子港,26.91,4,2.43,725,28.00,29.00,33.58
3356,2020-07-03,11:00,刁汊湖,62210820,余家咀,24.89,5,0.63,,25.00,25.70,--
3357,2020-07-03,11:00,巴水,61615600,马家潭,23.74,5,0.98,1380,--,--,--
3358,2020-07-03,11:00,斧头湖,61714000,三洲,21.92,5,0.25,,21.50,22.80,24.59
3359,2020-07-03,11:00,蕲水,61619600,西河驿,21.67,5,0.52,95.2,--,--,--
3360,2020-07-03,12:00,长江,60105400,寸滩,171.48,4,-2.99,24200,--,--,--
3361,2020-07-03,12:00,梁子湖,61602600,梁子镇,18.75,6,0.17,,19.00,20.50,21.49
3362,2020-07-03,12:00,长江,60803000,武隆,184.72,4,-6.42,6720,--,--,--
3363,2020-07-03,12:00,汉江,61801300,安康,236.90,5,-0.02,899,--,--,259.26
3364,2020-07-03,12:00,长江,60107300,宜昌,50.21,5,0.10,35800,52.00,53.00,55.92
3365,2020-07-03,12:00,汉江,61801700,白河,173.49,4,0.38,1280,--,187.00,196.63
3366,2020-07-03,12:00,长江,60107400,枝城,46.21,6,0.18,38000,48.00,49.00,50.75
3367,2020-07-03,12:00,汉江,61802800,黄家港,89.53,5,0.20,1550,--,--,96.45
3368,2020-07-03,12:00,长江,60108300,沙市,41.39,4,0.46,33800,42.00,43.00,45.22
3369,2020-07-03,12:00,汉江,61803400,襄阳,64.81,4,-0.01,,65.50,67.00,71.71
3370,2020-07-03,12:00,长江,60110500,监利,35.14,5,0.36,31700,34.50,35.50,38.31
3371,2020-07-03,12:00,汉江,61803500,宜城,52.48,6,0.44,,56.50,57.50,61.45
3372,2020-07-03,12:00,长江,60111200,莲花塘,32.00,4,0.28,,--,32.50,35.80
3373,2020-07-03,12:00,汉江,61804110,皇庄,43.23,6,0.00,2500,47.00,48.00,52.30
3374,2020-07-03,12:00,长江,60111300,螺山,31.01,5,0.31,44900,31.00,32.00,34.95
3375,2020-07-03,12:00,汉江,61804210,沙洋,38.24,6,-0.03,,40.80,41.80,44.50
3376,2020-07-03,12:00,长江,60112200,汉口,25.79,5,0.34,48200,25.00,27.30,29.73
3377,2020-07-03,12:00,汉江,61804400,岳口,31.90,5,-0.24,,36.90,37.90,40.62
3378,2020-07-03,12:00,长江,60112900,黄石,22.33,5,0.37,,22.80,24.50,26.39
3379,2020-07-03,12:00,汉江,61804600,仙桃,29.80,6,-0.16,2810,34.10,35.10,36.24
3380,2020-07-03,12:00,长江,60113205,码头镇,19.87,4,0.31,,20.50,21.50,24.04
3381,2020-07-03,12:00,汉江,61804710,汉川,27.66,5,0.18,,28.00,29.00,32.09
3382,2020-07-03,12:00,长江,60113400,九江,18.91,5,0.24,52600,19.50,20.00,23.03
3383,2020-07-03,12:00,汉江,61802700,丹江口水库,159.89,6,0.03,1910(出),--,--,--
3384,2020-07-03,12:00,长江,60106980,三峡水库,148.98,5,2.22,34800(出),--,--,--
3385,2020-07-03,12:00,清江,61002791,水布垭,392.67,4,1.02,,--,--,--
3386,2020-07-03,12:00,洞庭湖,61512000,城陵矶,32.08,4,0.28,15300,--,32.50,35.94
3387,2020-07-03,12:00,清江,61003101,隔河岩,193.22,4,193.22,1490(入)<br>1420(出),--,--,--
3388,2020-07-03,12:00,鄱阳湖,62601600,湖口,18.34,6,0.26,2910,--,19.50,22.59
3389,2020-07-03,12:00,沮漳河,60908000,河溶,45.36,5,2.08,499,47.50,48.50,50.49
3390,2020-07-03,12:00,湘江,61102000,湘潭,32.96,,0.25,,--,38.00,41.95
3391,2020-07-03,12:00,东荆河,62213000,潜江,33.22,4,-0.28,321,38.40,39.70,42.09
3392,2020-07-03,12:00,资水,61202100,桃江,34.29,6,0.95,1200,--,39.20,44.44
3393,2020-07-03,12:00,汉北河,62206900,天门,29.06,5,1.12,287,28.30,29.30,31.35
3394,2020-07-03,12:00,沅水,61302800,桃源,39.41,6,1.08,9530,--,42.50,47.37
3395,2020-07-03,12:00,大富水,62209400,应城,27.61,5,0.84,,27.50,29.00,33.01
3396,2020-07-03,12:00,澧水,61400900,石门,53.72,4,-0.47,2140,--,58.50,62.66
3397,2020-07-03,12:00,环水,62205600,花园,32.62,5,0.02,65.3,--,37.50,39.95
3398,2020-07-03,12:00,松滋河,61500300,新江口,43.51,4,0.58,3750,43.00,44.00,46.18
3399,2020-07-03,12:00,环水,62205800,孝感,26.75,6,0.18,,26.50,27.50,32.28
3400,2020-07-03,12:00,松滋河,61501200,沙道观,43.29,4,0.60,1290,43.00,44.00,45.51
3401,2020-07-03,12:00,府河,62201400,隔蒲潭,26.92,5,0.16,433,29.50,30.50,33.57
3402,2020-07-03,12:00,藕池河,61502200,管家铺,37.13,6,0.34,2090,37.50,38.50,40.28
3403,2020-07-03,12:00,府澴河,62201800,卧龙潭,26.19,5,0.12,,26.50,27.00,31.19
3404,2020-07-03,12:00,藕池河,61501800,康家岗,37.15,5,0.35,87.8,37.50,38.50,40.44
3405,2020-07-03,12:00,富水,61607000,阳新,20.58,6,0.40,,20.00,21.50,23.69
3406,2020-07-03,12:00,虎渡河,61501500,弥陀寺,41.36,4,0.51,983,42.00,43.00,44.90
3407,2020-07-03,12:00,滠水,61609400,黄陂,25.37,6,0.34,,25.00,26.00,29.31
3408,2020-07-03,12:00,长湖,61014500,长湖,32.18,5,0.25,,31.50,32.50,33.46
3409,2020-07-03,12:00,倒水,61610600,李家集,26.24,5,1.55,,26.30,28.00,30.76
3410,2020-07-03,12:00,洪湖,61018000,挖沟咀,25.51,6,0.10,,25.80,26.20,27.46
3411,2020-07-03,12:00,举水,61612400,柳子港,26.90,5,2.42,722,28.00,29.00,33.58
3412,2020-07-03,12:00,刁汊湖,62210820,余家咀,24.92,5,0.63,,25.00,25.70,--
3413,2020-07-03,12:00,巴水,61615600,马家潭,23.64,6,0.91,1320,--,--,--
3414,2020-07-03,12:00,斧头湖,61714000,三洲,21.94,5,0.25,,21.50,22.80,24.59
3415,2020-07-03,12:00,蕲水,61619600,西河驿,21.68,5,0.51,95.3,--,--,--
3416,2020-07-03,13:00,长江,60105400,寸滩,171.42,4,-3.07,24000,--,--,--
